url_path,views_total,views_unique
/ayewo/ghost.sh,1,1
/ayewo/ghost.sh/graphs/traffic,1,1
/ayewo/ghost.sh/pulse,1,1
/ayewo/ghost.sh/tree/github-repo-stats,1,1
/ayewo/ghost.sh/tree/main,1,1
