url_path,views_total,views_unique
/ayewo/ghost.sh,1,1
/ayewo/ghost.sh/blob/main/README.md,1,1
/ayewo/ghost.sh/branches,1,1
/ayewo/ghost.sh/tree/main/scripts,1,1
