time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-07 00:00:00+00:00,1,1,,
2024-10-10 00:00:00+00:00,2,2,,
2024-10-12 00:00:00+00:00,1,1,,
2024-10-14 00:00:00+00:00,1,1,,
2024-10-15 00:00:00+00:00,1,1,2.0,1.0
