url_path,views_total,views_unique
/ayewo/ghost.sh/tree/main/scripts,4,1
/ayewo/ghost.sh,2,1
/ayewo/ghost.sh/blob/main/cloud-init/cloud-config.yaml,2,1
/ayewo/ghost.sh/blob/main/scripts/blog_domain_check.sh,2,1
/ayewo/ghost.sh/tree/main/cloud-init,2,1
