time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-17 00:00:00+00:00,1,1,,
2025-01-20 00:00:00+00:00,1,1,,
2025-01-21 00:00:00+00:00,1,1,,
2025-01-22 00:00:00+00:00,1,1,,
2025-01-23 00:00:00+00:00,1,1,,
2025-01-25 00:00:00+00:00,3,2,,
2025-01-26 00:00:00+00:00,2,1,,
2025-01-28 00:00:00+00:00,1,1,,
