url_path,views_total,views_unique
/ayewo/ghost.sh,20,16
/ayewo/ghost.sh/tree/main/cloud-init,4,1
/ayewo/ghost.sh/tree/main/scripts,3,1
/ayewo/ghost.sh/blob/main/README.md,2,1
/ayewo/ghost.sh/blob/main/scripts/blog_domain_check.sh,2,1
/ayewo/ghost.sh/edit/main/README.md,2,1
/ayewo/ghost.sh/tree/github-repo-stats/ayewo/ghost.sh,2,1
/ayewo/ghost.sh/tree/main/.github,2,1
